,text,label
2534,어차피 안본 인간들이 씹어대는거지 ㅋㅋ 본사람들은 좋았음,0
2535,어케다들 만화랑 잘어울리냐,0
2536,어휴 ....임하룡 선생님 땐 예능이 이렇지 않았는데 그립습니다 임짱,0
2537,어휴 내가 다 울컥하더라 내딸이야 하는데 .. ㅠ,0
2538,어휴 시ㅎ발것들아 하지말라는게 아니라 할거면 19금을 걸라는거자나 최소 애들은 저런거 못보게 해야지,1
2539,어휴... 표절 아닌데 몰아가지좀 마라 그넘의 마녀사냥은 더런넘들... 교묘하게 피했다는 둥 들어보고 빼박이라는 둥... 댓글삭제하겠지 아니라는게 널리 알려지면 ㅋ,1
2540,언니 멋져염 소두다 소두,0
2541,언니 아프면 안되요ㅠㅠㅠㅠㅠㅠㅠ 요새 너무 열일했어ㅜㅜㅜㅜ,0
2542,언니 응원해요 보고싶어용,0
2543,언니 이뻐요~~^^,0
2544,언니 힘내세요!! 삼가 고인의 명복을 빕니다.,0
2545,언제까지 부모죄를 자식죄로 계속해서 낚시질인지ㅜ 그냥 티비나오는 마닷이 싫다고 하는것 같아보임 ㅜ,0
2546,언제까지 우려 먹을꺼지? 1박2일때도 그렇고 뭔 강호동하고 이만기만 만났다 하면 콩트 찍는것도 아니고...나참,0
2547,언제나오는고?보고싶어용 두분~,0
2548,언제봐도 눈부신 여신 ~~,0
2549,언젠가부터안보게되네 노잼,0
2550,언플쩌네 ㅋ 본사람들 전부 재밌다고 하는 사람이 없던데ㅡㅡ,1
2551,얼굴 돼지상 일땐 비호감 이었는데계속 유지 바랍니다^^,1
2552,얼굴 몸매 모든게 아름다워요 세젤예행복하세요~~~,0
2553,얼굴 못생긴 오크들 또 댓글에서 열폭하네.,1
2554,얼굴 알려진 사람이 저렇게까지 하는 이유가 분명 있겠지.... 먼가 있을 것 같네~~,0
2555,얼굴 왜저래?,1
2556,얼굴 터질라그러네 ㅋㅋㅋㅋㅋㅋㅋ누가 마약해서 투애니원이 박살났을까?ㅋㅋㅋㅋㅋㅋㅋ,1
2557,얼굴도 완전 미인인데다ㅠㅠ 똑똑하기까지 정말 부럽습니다,0
2558,얼굴도 착하게 생겼는데 그럴 사람이 아니죠. 뭔가 오해가 있는간같은데 정준영 잘생겼고 절대 그럴 사람이 아니에요♡,0
2559,얼굴도.마음도 이쁘다.심지어 이름도 이쁘다♡,0
2560,얼굴은 좀 평범해서 조연정도 유지할듯,0
2561,얼굴은 진짜 매력적이게 생겼지,0
2562,얼굴을 갈아 엎었네,1
2563,얼굴이 무섭 ㅜㅜ,0
2564,얼굴이 차우찬,0
2565,얼마나 뚜껑 열리게 했으면...,0
2566,얼마나 빡대가리면 떨어지누 ㅋㅋㅋㅋ,1
2567,얼마나 압도했으면 이런 기사도 나왔겠어ㅋ효린 이쁘기만하구만 연예대상 측도 효린이 이런 스타일의 무대하는 거를 몰라서 불렀겠냐아침부터 왜들 유난인지 어휴,0
2568,얼마만에보는 배우다운 비주얼이냐? 둘 얼굴만봐도 존잼 송혜교 분위기 죽인다 고급진 얼굴,0
2569,얼마전 박서준 박민영 열애설때 사람들이 거짓말하는거 싫다고 나중에밝혀지면 더화난다 이런식 반응이었는데 그거보고 현아가 솔직하게 밝힌거같은데 팬연령층에 따라 다른듯..,0
2570,얼씨구씨구 들어간다 절씨구씨구 들어간다 작년에 왔던 각설이 죽지도않구 또왔네~~,0
2571,얼음물 맞고 기부들도 하는지 모르겠네요. 건물지을 기부금을 모으기위해하는건데 그냥 물만 맞고 말면 도대체 돈은 누가 내는지...,0
2572,엄마 닮아서 길쭉하니 이쁘네요♡♡♡,0
2573,엄마 돌아가시고 나서야 후회해봤자 아무런 소용없어요.살아 계실때 잘해주세요.미우나 고우나 윤정씨 당신을 낳아준 엄마입니다.,0
2574,엄마 크팝시절 생각나네요^^ 지금도 예뻐용 ♡그리고 악플좀 달지마세요 가족은 건드리는거 아닙니다 누가 님들 가족 욕한다고 생각해보세요조그만한 아기한테 욕은 심하잖아요 ㅠㅠ,0
2575,엄마.아빠가 잘 웃으니 하은이도 밝은 웃음이 예쁘네요^^,0
2576,엄마가 예뻐서 아가들도 예뻐요,0
2577,엄마가 황신혜인데 구찌 옷이 대수겠냐. 이쁘다~,0
2578,엄마는 저렇게나 이쁜데...넘 이쁘다,0
2579,엄마닮아서 천만다행~!!,0
2580,엄마랑 붕어빵은 아니네요 ㅠㅠ 안타깝다ㅠㅠ,0
2581,엄마한테 잘해야 해요,0
2582,엄벌에 처해주세요~,0
2583,엄연히 따지면 승리는 돈벌자고 범죄를 묵인한거고 얘는 지가 재미로 저지른거지,0
2584,엄하게 꾸짖는것 보다 따뜻한 말 한마디가 나를.. 타인을.. 세상을 바꾸는 진리.. 감동ㅜㅜ,0
2585,엌ㅋㅋㅋㅋㅋㅋ 완전 닮았다 그리고 뭐가 아깝냐느니 그런소리좀 하지마라 진짜,0
2586,에고 김진아씨가 아깝당,0
2587,에구 설리야 예수님 손을 붙잡았어야지. 고블린뮤비는 진짜 이상했어. 왜 이상한사탄숭배회사소굴에 계속 머물러서ㅠㅠㅠㅡㅜ,1
2588,에구 절대 말 썩어서 득이 없는 인간을 대하는 임블리 힘내세요.,0
2589,에구.. 어린 아들 때문에 편히 눈감지 못하셨겠네요... 이를 어째... 주변의 도움으로 아이가 씩씩하게 성장하기를 바랄게요.. 재근씨는 아이 맘속에 영원히 살아계실거에요.. 명복을 빕니다....,0
2590,에릭 결혼했어?,0
2591,에림이...워낙 티비에서 애기때부터 봐와서 자그마하게 정이가긴 하는데...열심히 해봐라 ㅡㅜ,0
2592,에스더 자신감 무엇ㅋㅋㅋㅋㅋㅋ 나라면 얼어붙을 자리인데 자진해서 노래부르는 장면보고 감탄함ㅋㅋ 에스더가 문단열딸인지 첨알았네 할리 아들도 수줍어하는데 잘생겼넼,0
2593,에스더 정말 마음이 따듯하고 큰 사람같네요,0
2594,에이미.. 넘 이상한것 같음..,0
2595,에이프릴 이나은 고정 해도될듯 너무잘하더라♡,0
2596,에이프릴 이나은 에이틴 김하나 예쁜거봐,0
2597,"에이프릴이 한마디 합니다 ""예쁜게 죄"" 구하라님 ""무기징역""",0
2598,에효 추적60분 보면서 애가 타는데 이런 드라마만 보고 있는 국민들이 안타깝다. SBS는 드라마 편성시간 양보해라..오락거리 때문에 국가의 정의가 묻힌다--;,0
2599,에휴 개돼지들 무혐의 나오니까 바로 태세전환하죠 이러니 결과가 나올때까지 기다려봐야한다니까,1
2600,"에휴 그냥 곱게 봐주면 어디 덧나나 욕할께 뭐있다구 ,,,,",0
2601,에휴 사람들은 기사가 나와서 그걸 이야기 하는데 법적조치라니 이젠 무슨 기사가떠도 함부로 말못하겠네,0
2602,"에휴 선처 없다네... 인정머리 보소.,",1
2603,에휴.....중간 중간 웃겨주기는 하는데 너무 늘어짐. 배우들이 연기를 너무 잘해서 보고는 있는데 어째 점점 흥미가 떨어짐 오늘꺼 내용 진전도 없고 그냥 그랬는데 많이들 좋아하네 ㅋㅋㅋ,0
2604,에휴..결국 손주도 못보고 가시는구나..명복을 빕니다,0
2605,에휴ㅠㅠ 아들셋이라ㅋ 돈많으니 뭐~~,0
2606,엑소 아니면 안봄 ㅎㅎ,0
2607,엑소가 번돈으로 앨범내냐,0
2608,엑소가 제자?? 겁나 부럽다...,0
2609,엔딩에 주인공 대역 재현은 살다살다 첨본다. 경찰청 사람들이냐?,0
2610,"엔딩에서 나차장 울때 같이 울었다,몇년전 날 보는거 같아서 ,다행히 지금은 남편이랑 잘 살고 있다 ..장나라 연기 진짜 짱인듯 ~",0
2611,엠OOO년들 시사방송은 껍데기는 그럴싸해 보이는데 속은 온갖 추측과 감정적인 주장만 난무하는 막무가내식 꼴통이다,1
2612,엠블랙도 참 불쌍하다 한창 잘나갈수 있는되 팀이 공중분해되고 회사 없어지고,0
2613,엠빙신 채널지운지 오래 최승호뒺문으로 들어온 적폐 사퇴시키고구속해야지.국정농단문재인은 정작 국민대중이 원하는 조사나 구속은 없고 지가 싫은것만 벌하면서 경제말아먹는싸이코 이중인격 찐따,1
2614,엥 이쁜데? 달라보인다ㅋㅋ 외모로는 이미 배우지,0
2615,여기 댓글은 타팬들이 다는거임?아님 팬코하는 가짜팬?이때다 싶어 악플러들 총집합하셨네.악플고소들어가면 쥐죽은듯이 숨을 인간들.,1
2616,여기도 댓글수준이 참ㅋㅋ 애한테 못하는소리가 없고 엄마가 멀입히든 멀하든 먼상관이이야 어이가없네,0
2617,여기서 민주당 중진까지 연결되고 그다음 임종석 문재앙까지 연결되서 탄핵이 시작되면 정말 좋겠습니다 막장 대통령 탄핵이 제 소망이자 희망입니다,1
2618,여기서 성희롱적인 발언 하는 애들은 해외 응딩이 뒤에 숨은 거냐 아님 잃을 게 없는 새끼들이냐? 콩밥 한 번 먹어봐야 정신차릴라나,1
2619,여기서 실명이나 초성으로라도 언급하면 고소감인건 알고있지???? 고소먹을 준비는 하고 언급하는 거냐 닭대가리들아,1
2620,여기서 악플다는 사람들너네 가족이라고 생각해봐라 ㅉㅉ,1
2621,여기서도 군대얘기 하는 쓰레기들은 없겠지?,1
2622,"여기에도 일베충들이 출현,,,네이버에선 벌레들 단속안하고 뭐하냐,,,댓글창이 엉망,,,",1
2623,여기에서도 남을 막 뭐라고 딱딱 지적하고 뭐라하고 정죄하고 하는 분들은.. 과연 자기네들이 남을 뭐라 할 수 있는지.. 남을 정죄하고 그런 걸 너무 예사롭게 하는 거 같습니다.,0
2624,"여대먼저 없애라. 이대 의대, 약대, 로스쿨 먼저 반환해야지.",0
2625,여러 문제가 아니라 ‘안재현씨’의 문제겠죠^^,0
2626,여러분 절대 보지마세요.. 드럽게 재미없는 3류영화입니다 !!!,0
2627,여러분 현재 한국이 적화통일 당하기 일촉즉발입니다 이것은 하나님을 잊은 한국에 임하는 하나님의 벌입니다 이제 모두 깨어나 회개하고 예수님믿으셔서 웃으며 예수님 만납시다! 천국에서 만나요!,0
2628,여러분!!! 김용국 조선족인데 왜 이렇게 잘생겼나요?,0
2629,여러분!!! 승리 지적으로 보이지 않나요?,0
2630,여러분!!! 오늘 고현정이 어떤남자 욕조에서 샤워기로 물뿌리고 때리는거 개웃기지 않았나요? 저 엄청 뿜었어요 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0
2631,여러분. 악플은 삼갑시다. 진짜로 부탁드립니다.,0
2632,여상진샘 수리논술 천재~^^,0
2633,여성이 정신을 잃어 동의한적 없는데 섹스한거면 그게 강간인데..? 사과받고싶어 만났다가 두번째 강간 당한 사람 적지않은데 그게 왜 문제인지도 모르겠음.,0
2634,여신이따로없다 진심,0
2635,여자 얼굴이 궁금햄,0
2636,여자 오윤아 닮앗던데 내스탈,0
2637,여자가 얼마나 싫으면 얼굴도 안볼려할까,0
2638,"여자가봐도 왜케 사랑스럽고 귀엽고 예쁘냐~ 현무, 한 눈에 뿅! 갈만",0
2639,여자들얼굴 죄자부담 스럽지 ㅡㅡ 성형을 해서그런가 ㅡ다이상하게생김 ㅡ이번시즌은 이필모 부인 처럼 자연스런얼굴 이 없네,1
2640,여자를 완전 쓰레기로 만드네.. 내 아기라면 책임 지겠다? 읽은 사람이 기분 더러워지네.,1
2641,여자분은 게임방송국에서 일하셨던분으로 방송인인데 연예인 그런게 맞죠ㅋㅋ,0
2642,여자한테 꽃이라는 표현은 좀 그렇네요,0
2643,여전히 예쁘시다.,0
2644,여전히 이쁘시구만,0
2645,여주 손예진이 했으먄 좋겠다,0
2646,여주 옷을 보면 볼수록 이다희가 생각나네ㅜㅜ잘 어울렸을꺼 같은데....,0
2647,여주가 너무 무매력이다ㅠㅠ 안 이뻐보여요ㅠㅠ,0
2648,여주가 좀 아쉽네 요즘 최고 대세 갓설현이 여주였으면 시청율 50%는 따논 밥상이었을텐데,0
2649,여튼 부러워요 !,0
2650,여행갔다 하은이랑 셋이서 여행오신거 봤는데 딸과 너무잘놀아주시고 인사도 먼저해주시고 이쁜가족이였어요~ 네가족 행복하세요^^,0
2651,여행은 꿈도 못꾸는 사람들도 있습니다 네이버와 기자님들의 생각과 배려가 아쉽네요 좋은 뉴스의 조건은 초등학생들도 배운답니다,0
2652,역겨워. 더러워. 저번에 걸렸을때 수사만 제대로 했으면 다음 피해자는 없었을텐데.. 그때 반성하는척 피해자코스프레 연기 쩔더만. 역시 연예인들은 타고 나야하나봐. 범죄 저지르고서도 하나 같이 다들 연기를 너무 잘하셔.,1
2653,역대급으로 재미없다,0
2654,역량이 안되면 사극은 하지말자,0
2655,역병에 국경도 초월한 시대인 데 참 인정머리.없는.사람들... 우한교포들 왜 입국시키냐며 반대시위하는 이들과 다를.바 없다.,0
2656,역쉬 배신과 뒤통수의 달인!!!!!! 전라도 홍어 년놈들~~~,1
2657,역시 yg 대단해 j y p 대단하고 이런 아이돌 제조기 이야 yg jyp 역시 짱 짱 입니다,1
2658,역시 경규옹ㅋㅋㅋㅋㅋㅋ,0
2659,역시 교과서적인 훈훈한마무리는 몰입도를 떨어뜨리는군 !,0
2660,역시 동근이형 대박...뮤지컬같았네요~꼬마 귀엽더라구요ㅎㅎ,0
2661,"역시 드라마는 1화부터 6화8화까지는 재밌다. 그후로부터는..크흠.! 아무튼 잘된 드라마,성공한 드라마들은 마무리 끝까지 완벽하고 재밋었다",0
2662,역시 라도근성,1
2663,역시 막장,0
2664,역시 머리빨도 무시 못하는거임,0
2665,역시 멋있다 박예은ㅠㅠㅠㅠㅠㅠㅠ,0
2666,역시 멋진 여자였어 응원해요,0
2667,역시 미스코리아 딸이라 예쁘네요~~!,0
2668,역시 방탄이다 제2의 엑소라 불려도 손색이 없네 이제는 ㅎㄷㄷ 흥해라 방탄 응원한다!!,0
2669,역시 사람은 변하지 않네노인네 폭행하고 자숙한답시고 산에들어가더만앞차가 차선좀 밟았다고 보복운전에욕설까지? 불구석기소 될정도면얼마나심햇다는거야,0
2670,역시 엄마 아빠 닮아서 애가가 정말 예쁘네요~ 셋이 행복하게 살았음 좋겠고 앞으로 슈돌에서 나오는 모습 응원합니다! 정말 아이가 엄마아빠의 판박이네요 신기합니다,0
2671,역시 연기 인성 사생활 모든 연옌의 동경의 대상 이병헌님의 발톱의 때도 못따라온다 병헌님을 점 보고배워라,0
2672,역시 연예인이랑 운동선수는 걸러야됨,1
2673,역시 오늘도 엔딩맛집,0
2674,역시 이연희 실력파 연기배우,0
2675,역시 장문복이 떨어질리가 없는데,0
2676,역시 전라도 클라스 보소,1
2677,역시 조보아~~!!역시 마인드하나는 최고야!!,0
2678,역시 최진혁 연기 대박임 ㄷㄷㄷㄷ,0
2679,역시 트롯은 장윤정,0
2680,역시 한국인은 남 잘되는 꼴을 못 봐,1
2681,역시 헬조선에선 금수저로 태어나야해!!!,0
2682,역시 힙합은 마약과 떨어질수없는 장르지. 그만큼 한국 오버 힙합은 YG가 책임지고있고 나머지는 걸보뎅이 그룹이나만들고 젖내노고 궁딩이 흔들며 한국음악 좀먹는 그획사 바께없음 법이 법이니만큼 힘들겠지만 다들 기운내 YG화이팅!,1
2683,역시나 웨딩영상은 피쉬트리,0
2684,역시너는내운명 우효광 추자현부부 결혼축하고하고 두분예쁜만큼 잘사세용 참고로 소이현부부제발 안나왓으면좋겟다 닭살,0
2685,연극 편하게 보는거 아닌가! 숨죽여 봐야하는것도 아니고. .. 별걸다 시비네.,0
2686,연기 너무 잘하시던데 본격적으로 연기자의 길도 걸어보세요...,0
2687,연기 너무 잘해서.세정아 꽃길만 걷자 솔로도 가자,0
2688,연기 실감나게 잘하시더군요,0
2689,연기 예전보단 늘긴 한것 같은데 아직도 개 어색함;; 그리고 드라마가 여기저기 다른 작품들 섞어 놓은것 같아 ㅋㅋㅋ레알 걍 지금 만나러 갑니다 잖아ㅋㅋㅋ,0
2690,연기 최고였습니다...ㅠㅠ,0
2691,연기가 아~~~~주 물이 올랐으!!!!목소리 아~~~~주 꿀을 발랐으!!!!,0
2692,연기기술자치고 맨날 버럭 소리지르는 한가지밖에 연기를 못하던데,0
2693,연기는 다 잘하네 이병헌 유연석 김민정 변요한 통역관은 잘하는데 김태리는 글쎄.. 사극같은 배경에 안어울리는 느낌,0
2694,연기는 몰라도 비주얼은 정말 잘어울림 예쁘고 멋졌음 세자빈이랑 무연,0
2695,연기는잘하시는딩 그래두어느정도상대배우와나이대는맞게하시지 동생역으론괜찮것네여 글구 미연아줌마치매에 전남편등장에 우째될지,0
2696,연기대상 못타니 연예대상 노리시는 분,1
2697,연기도 넘 잘하시고 훌륭한 배우라고 생각합니다..항상 건강하시고 응원합니다^^,0
2698,연기도 생각도 자꾸 죵답이네,0
2699,"연기도 잘하고 이쁘게 나이먹는 여배우~매니져역활을 아직도 어머니가하시나?한성격하시는듯,,,",0
2700,연기도 조여정이 젤 좋았음,0
2701,연기도 찰떡이던데!!!! 응원합니동,0
2702,연기라고해도 그거 정말 남편 입장에서 굉장한 트라우마지..,0
2703,연기력 최고였어요.다음역할도 기대됩니다.,0
2704,"연기를 하고 있다는게 너무 티가나서순간마다 부담스러웠다 , 노력하자 지금의성공에 해이해지지마라",0
2705,연기빨에 군대 얼른 가야지 워낙 특이해서 가도 힘들어 낳오지 않을까가만히 일상에서 봐도 범상치 않은 행동하는게 참,1
2706,연기안한들 뭔걱정,0
2707,연기의신 나문희선생님 압승,0
2708,연기자 이계인님 추천합니다.재미있는 소재 많을 것 같은데요.이덕화님 이경규님 하고도 만나면 너무나 재미진데요. 이계인님 섭외해 주세요.,0
2709,연기잘하는 일본배우인줄 알았는데 대단하세요!,0
2710,연기쩌는 중2,0
2711,연대 정치외교학과에 하버드 로스쿨. 엄청난 학력이라고 본다. 정치했으면 큰일 했을 분이라고 본다.,0
2712,연세대 학부모 ㅡ 애들 보고 싶은듯 ㅡ 한국에 아들 보러오실듯,0
2713,연세대가 뭐 어때서.. 뉴욕대보다 못하진 않을거 같은데 ㅋㅋㅋㅋ,0
2714,연애를 그리 길게해놓구. 결혼해선 내내 집안일에 불려다니고이용대 경기하는동안 독박육아에. 연예인되려했는데 주부되버린 자신의 상황이 못견뎌진거 아닐까,0
2715,연애의 맛 시즌 2가 끝났고 결혼하면 다시 출연할지는 모르지만 시즌 3에선 오창석 배우 커플 이야기가 제일 재미있고 기대되어 마지막 순서에 방송하는걸 희망한다.,0
2716,연애인들의 필수 아이템 공황장애 ㅋㅋ,1
2717,연애한다고 퇴출한다는게 이상한거같에. 솔직한게 신뢰있고 좋은거지 이상해이상해,0
2718,연예계 인맥이 워낙 좋아서 복귀 가능할 듯~,0
2719,연예계에 외국인노동자 많네..,1
2720,연예계의 악플몰이 무섭다 설리수첩에 악플로 고통받았다는 얘기는 1도 없었다던데,0
2721,"연예인 같지도 않은 애들한테 왜 이렇게 휩쓸려 이용이나 당하는지, 당하는 여자애들도 정신 차리길 바란다. 제발~~",0
2722,연예인 군특혜는 여전하네. 어디 일병이 시상하러 외박나오냐?,1
2723,연예인 귀싸대기 때릴 외모에 아나운서의 부티가 묻어나네.... 대박 존예네... 개부럽,0
2724,연예인 아니라 좀 예쁘다싶은 일반인이나 모델분들도 다 겪는일이고 보통은 차단박고 끝냄. 그걸 뭘 4번이나 냅두고 분노를 ...,0
2725,연예인 중에 제일 귀감가는 분들입니다존경을 뛰어넘어서 위대하십니다,0
2726,연예인 하기 참 힘들다. 공인으로써 공개해야 할것도 있지만 공인이 아닌 한 사람으로써 보호 받아야 될 사생활도 있는거다. 선은 좀 지키자,0
2727,연예인2세 해도 됄듯 이목구비하고 똘망똘망한게 크면 여자한테 인기 겁나게 많을듯.....,0
2728,연예인같지않은 연예인들끼리 어울리면서 연예인놀이 하는구나... 여깃습니다 관심~,1
2729,연예인들 다들 필라테스 하나 보네 재미 있나?,0
2730,연예인들 엄청 들쑤시고 있네 정권 이 바뀌어도 변함없는 옛날방식 이제 국민들 바보천치 아닙니다. 연예인 그만 잡고 장자연 죽음으로 몰아간 사람들 잡아라 몇년이 지나도 그때랑 똑같이 사건이 흐르고 있네,1
2731,연예인들은 왜 죄다 사실 아니라고 시치미 뗀거에 대한 사과는 절대 안하는거냐? 그게 더나빠!,0
2732,연예인들중에 입이 싸서 자기얘기 못한다는 사람들이 몇 있는데 그중에 지석진은 없었음...어느정도 동료의 사생활은 보호해주는 게 맞음.,0
2733,연예인부모는 죄다 사기꾼에 빛쟁이네,1
2734,연예인이 잘벌긴하지 물론 많이 기부할수있을만큼 잘벌지 그렇지만 기부했다는 자체가 의미가있지않나욕들을 정돈 아닌거같은데 훨씬 많이 벌어도 기부 안한 연예인들이더많은데,0
2735,"연예인인데 이미지 생각하고 나 몰라라 무책임하게 생각할 수 있는데, 책임감있고 나이도 생각보다 있네. 남자치고 이른감이 있지만,, 곧 결혼할 나이임..",0
2736,연예인죽었는데 소란은 조용히 좀 살자,0
2737,"연예인한테 투자 가능하다면,난 세호한테 올인.",0
2738,연장해줘요ㅜㅜ 넘재밋음ㅜㅜ,0
2739,연정훈 비호감,0
2740,연좌제 폐지 된 거임? 맞다는 가정 하에 쓰자면 도끼는 ㅈ나 가난하게 살았고 몰랐을켄데 왜 개ㅈㄹ? 니들이 먼저 버릇없이 나오니까 그러는 거임 ㅋㅋㅋ,1
2741,연좌제가 ㅡㅡ 부모가 사기치는데 자식이 하차해야돠나 ㅋ,0
2742,연좌제도 아니고 마닷이 무슨죄냐? 빚청산하고 피해자들과 합의를 다 한다면 마닷아 도시어부에 다시 나와라 마닷이 없이니 뭔가 허전함,0
2743,연출과 연기가 너무 안습 주연배우가 아까움ㅋㅋ,0
2744,연출만 잘했을 뿐이지 내용은 황후급 막장중에 막장...저런 자극적은 막장 드라마 그만보고 남자친구 한번 봐보세요 힐링이 뭔지 명품드라마가 뭔지알게됨,1
2745,연출자가 이렇게 중요하다. 왜 원작에 있지도 않은 조연들 푼수짓은 그렇게 많이 넣고 내용은 그리 루즈하게 끌고가는지 이해할 수 없다.,0
2746,연희 좋아 감바때,0
2747,열두달 동안 다이어트 한거??ㅋ,0
2748,열심히 사는데 예쁘게 봐 주십시다. 악플 그만 다시고.,0
2749,열심히 살자 오십넘어서까지 인간말종쓰레기 소리 안들으려면,1
2750,열심히 하는분인데 왜 암이 걸리는지 이해가 안됨묘ᆢ,0
2751,열애설 부인하면 원나잇한거 들킨거고 열애설 인정하면 사귀는거임 반박하면 연알못,1
2752,열폭 오지네 꼰대들;;,1
2753,열혈승려 기대됩니다~~가즈앙~~,0
2754,염정아 연기력 엄지척,0
2755,염정아가 이태란 죽일듯 싶다. ㅠㅠ 이태란 죽이고 저도 죽겠지~~~질투에 화신이니까,1
2756,염정아에 눈물 이제 시작도 안했다 20회에서 혜나가 친딸로 밝혀지면 감당하실수 있게요~~,0
2757,영감~~ 이라고 부를 나이에 왠 부끄럼?둘 다 곧 환갑아님??,1
2758,영상보니깐 팬들 앞인데 몸 터치 했다가 괜한 오해 받을까봐 머리카락 살짝 댕긴거 같던데...보면 살짝 대기고 그 여자아이돌이 그쪽으로 돌아 걸어와서 쎄게 당긴거처럼 보이는거지 살짝 당긴 듯...,0
2759,영애님 피부가 하애요~~ 이뻐요~~☆~,0
2760,영어카페 하시는 분이구나 축하드려요,0
2761,영재랑 준영이 이어지는 방법은 준영이가 쓰레기 되는길밖에 없음...그냥 세은이랑 이어지고 각자 갈길가길..,0
2762,"영화로 신소율 위치보다 연,뮤계 김지철 위치가 급이 더 높은데 지철이도 영화하나 해야할듯",0
2763,옆동네는 눈물흘립니다,0
2764,옆집언니 같이 친근하면서도 든든한 배우님이였는데 ㅠㅠ 슬퍼요. 이제 마음편한곳에서 쉬세요 ㅠㅠ,0
2765,예? 광우병 뭐라구요?,0
2766,예고편도 안보여주고 ㅠㅠ 어케 일주일을 기다리나,0
2767,예능 보면서 진지 빠는사람 많네 ㅋㅋㅋㅋ극혐;;;;; 예능은 예능임 저거보고 인성 어쩌고저쩌고 ㅋㅋㅋㅋㅋ어휴 노답,1
2768,예능 하나 했다고 불륜설 ㅋㅋ 믿는 게 더 이상했음. 그럼 이서진은 본처냐 참나 ㅋㅋㅋ,0
2769,예능인데 웃긴 애가 단 한명도 없는 이상한 프로그램... 걍 사람이좋다 같음,0
2770,예민하고 카리스마 있는 분위기가 너무 좋음,0
2771,예뻐용 ㅎㅎ,0
2772,예쁘게 잘 컷네 ㅎ ㅎ ㅎ,0
2773,예쁘기만 한데....,0
2774,예쁘긴 참 예쁘네,0
2775,예쁘네.엄마 아빠 고루 닮음,0
2776,예쁘네요 몸 조리 잘하시고 브라운관에서 다시 보고싶네요,0
2777,예쁜 가족사진이네요~~,0
2778,예쁜 두 유전자가 아까워용 예쁜 2세가 빨리 찾아오길~~~~~,0
2779,예쁜 딸이었으면 좋겠다 ㅎㅎㅎ,0
2780,예쁜 사랑 하세요♥♥,0
2781,예쁜데요~!! 효린 옛날 사진은 대박이던데~ㅋㅋㅋㅋ,0
2782,예쁨과인성은 공존 해야 합니다,0
2783,예상..한국으로 돌아갔는데 형석아버지가 협박하며 회사를 가로채려함그래서 끝장을보러 다시 그라나다로..,0
2784,예상했던 결말...,0
2785,예서 이쁘다..,0
2786,예서 진짜 고딩인줄 알았는데...23살이었음 ㄷㄷ 김혜윤 올해는 꽃길만 걷길,0
2787,예서는 멘탈이 약한 아이입니다~ 잘 케어 해 주십쇼~!,0
2788,예서는 못생겼는데 못됐고 혜나는 예쁜데 못됐고 둘다 연기 잘하지만 내게는 그차이,0
2789,예술가들의 아름다운 사랑 응원합니다,0
2790,예원 진짜 이뿌다. 노래도 넘 잘불러서 깜놀했다. 예능에서 자주 봤으면 좋겠다.,0
2791,예원 힘내요!,0
2792,예원만 불쌍하지 ㅠㅠ,0
2793,예원아 반가웠다. 마음이 더 성숙한 모습으로예전처럼 왕성한 활동 보여주렴. 화이팅!!,0
2794,예원이가 불쌍한거였어,0
2795,예원이가 훨씬 어리고 훨씬 예쁨,0
2796,예원이만 불쌍하네 ㅠㅠ,0
2797,예은 진짜 대단해... 존경해요,0
2798,예인이 악플을 '보고' 욕한 것이 맞나? 당시 상황은 멤버가 편의점 갔다가 브이앱 도중 조용해진 방에 들어오며 욕을한 것이라 매니저 혹은 일상의 다른 사람에게 한 것일 수 있다. 팩트는 욕한 걸그룹일 뿐.,0
2799,예전 그대로네~ 관리잘했네요,0
2800,예전과는 다른 모습..다이어트 정말 힘든데 대단해요..날씬은 아니지만 딱 표준..유지만 잘 해준다면 엄지척,0
2801,예전에 김성수랑 혜빈이엄마랑 혜빈이 돌도 안됐을때 가족관찰예능 같은거 나왔던걸로 기억하는데.. 그거 즐겨봤었어서 사건때 충격이 컸어요.,0
2802,예전에 서인영이 방송작가들한테 개폭발한건 이유가 있었네,0
2803,예전이나 외모가 똑같네. . .,0
2804,옛날 대구여자들은 쪽발이한데 몸을 받쳤지 그래서 난쨍이 똥짜루 박정희가 탄생했지 대구사람들은 쪽빨이 후손이다,1
2805,옛날 러브스위치에 나왔던 하나경이네? ㅋㅋ그 프로보면 남자만 나오면 다 자기 이상형이라고 누르던데 그 때 그거 실은 관심 1도 없는데 카메라 샷이랑 인터뷰 많이 받을려고 눌러 재낀거 아니냐?ㅋㅋ,1
2806,옛날에 원빈 닮은꼴로도 불렸엇던 기억이 있음.. 연기 굉장히 잘했는데 갑자기 사라져서 궁금했는데.. 듣던중 반가운 소식입니다.!,0
2807,오 케롤... 작품이...,0
2808,오나라 누나면 20대초반도 좋아할거같아,0
2809,오늘 기대기대,0
2810,오늘 기안 휴지로봇이 살렸네 ㅋㅋ,0
2811,오늘 나혼자랑 예쁜누나중에 뭘봐야하나ㅜㅜ,0
2812,오늘 농구는 센터 해야지,0
2813,오늘 도 완전 잼남. 앞으로 폐인 엄청 양상 될듯. 이병헌 눈빛은 쌀 몇가마니나 하오?,0
